616.11612
776.47430
951.85680
1081.27986
1153.04586
1177.91681
1172.62759
1151.82699
1125.46390
1099.00483
1074.70633
1052.96487
1033.33972
1015.17659
997.90916
981.15428
964.70097
948.46041
932.41407
916.57471
900.96275
885.59505
870.48141
855.62511
841.02486
826.67681
812.57600
798.71729
785.09575
771.70682
758.54624
745.60999
732.89425
720.39526
708.10938
696.03299
684.16255
672.49455
661.02555
649.75215
638.67101
627.77886
617.07247
606.54867
596.20435
586.03644
576.04194
566.21789
556.56138
547.06956
537.73962
528.56879
519.55437
510.69368
501.98410
493.42306
485.00803
476.73651
468.60605
460.61426
452.75876
445.03723
437.44738
429.98698
422.65381
415.44570
408.36052
401.39618
394.55061
387.82178
381.20772
374.70645
368.31605
362.03464
355.86036
349.79137
343.82589
337.96215
332.19840
326.53296
320.96413
315.49028
310.10978
304.82105
299.62251
294.51262
289.48989
284.55281
279.69993
274.92982
270.24105
265.63225
261.10205
256.64912
252.27212
247.96977
243.74079
239.58394
235.49798
231.48170
227.53392
223.65346
219.83919
216.08996
212.40468
208.78224
205.22158
201.72165
198.28141
194.89984
191.57594
188.30873
185.09723
181.94051
178.83762
175.78765
172.78970
169.84288
166.94631
164.09914
161.30052
158.54964
155.84567
153.18782
150.57529
148.00732
145.48314
143.00201
140.56320
138.16598
135.80964
133.49349
131.21683
128.97901
126.77935
124.61720
122.49193
120.40290
118.34950
116.33112
114.34717
112.39704
110.48018
108.59600
106.74396
104.92351
103.13410
101.37521
99.64632
97.94691
96.27648
94.63454
93.02061
91.43420
89.87484
88.34208
86.83546
85.35453
83.89886
82.46802
81.06157
79.67912
78.32024
76.98453
75.67161
74.38107
73.11255
71.86566
70.64003
69.43531
68.25113
67.08715
65.94301
64.81840
63.71296
62.62637
61.55831
60.50847
59.47654
58.46220
57.46516
56.48513
55.52181
54.57492
53.64417
52.72930
51.83004
50.94611
50.07725
49.22321
48.38374
47.55859
46.74750
45.95025
45.16660
44.39631
43.63915
42.89491
42.16337
41.44430
40.73749
40.04273
39.35983
38.68857
38.02876
37.38020
36.74271
36.11608
35.50014
34.89471
34.29960
33.71464
33.13966
32.57448
32.01894
31.47288
30.93613
30.40853
29.88993
29.38017
28.87911
28.38660
27.90248
27.42662
26.95888
26.49911
26.04718
25.60296
25.16632
24.73712
24.31524
23.90056
23.49295
23.09229
22.69847
22.31136
21.93085
21.55684
21.18920
20.82783
20.47262
20.12347
19.78028
19.44294
19.11135
18.78542
18.46504
18.15013
17.84059
17.53633
17.23726
16.94329
16.65433
16.37030
16.09112
15.81669
15.54695
15.28180
15.02118
14.76500
14.51320
14.26568
14.02239
13.78324
13.54818
13.31712
13.09001
12.86677
12.64733
12.43164
12.21962
12.01123
11.80638
11.60503
11.40711
11.21257
11.02135
10.83339
10.64863
10.46702
10.28851
10.11305
9.94058
9.77105
9.60441
9.44061
9.27961
9.12135
8.96579
8.81288
8.66258
8.51485
8.36963
8.22689
8.08659
7.94868
7.81312
7.67987
7.54889
7.42015
7.29360
7.16922
7.04695
6.92677
6.80864
6.69252
6.57838
6.46619
6.35591
6.24752
6.14097
6.03624
5.93329
5.83211
5.73264
5.63488
5.53878
5.44432
5.35147
5.26020
